Week,Articulo,Unidad de venta,Cantidad,Week Start,Week End,Week Number
2022-Week17,IVP11290,KG,28,2022-04-25,2022-05-01,69
2022-Week17,IVP11307,KG,1290,2022-04-25,2022-05-01,69
2022-Week17,IVP11340,KG,142,2022-04-25,2022-05-01,69
2022-Week17,IVP11430,KG,900,2022-04-25,2022-05-01,69
2022-Week17,IVP11479,KG,1063,2022-04-25,2022-05-01,69
2022-Week17,IVP11521,KG,171,2022-04-25,2022-05-01,69
2022-Week17,IVP11528,KG,115,2022-04-25,2022-05-01,69
2022-Week17,IVP11559,KG,300,2022-04-25,2022-05-01,69
2022-Week17,IVP11576,KG,1800,2022-04-25,2022-05-01,69
2022-Week17,IVP11588,KG,1800,2022-04-25,2022-05-01,69
2022-Week17,IVP11617,KG,14400,2022-04-25,2022-05-01,69
2022-Week17,IVP11664,KG,3,2022-04-25,2022-05-01,69
2022-Week17,IVP11694,PZA,11,2022-04-25,2022-05-01,69
2022-Week17,IVP13011,KG,810,2022-04-25,2022-05-01,69
2022-Week17,IVP15024,KG,15,2022-04-25,2022-05-01,69
2022-Week17,IVP15034,KG,900,2022-04-25,2022-05-01,69
2022-Week17,IVP15060,KG,600,2022-04-25,2022-05-01,69
2022-Week17,IVP15062,KG,300,2022-04-25,2022-05-01,69
2022-Week17,IVP15064,KG,56,2022-04-25,2022-05-01,69
2022-Week17,IVP15087,PZA,1386,2022-04-25,2022-05-01,69
2022-Week17,IVP15107,KG,185,2022-04-25,2022-05-01,69
2022-Week17,IVP15114,KG,600,2022-04-25,2022-05-01,69
2022-Week17,IVP15125,KG,30,2022-04-25,2022-05-01,69
2022-Week17,IVP15168,KG,450,2022-04-25,2022-05-01,69
2022-Week17,IVP15196,KG,90,2022-04-25,2022-05-01,69
2022-Week17,IVP15231,KG,15,2022-04-25,2022-05-01,69
2022-Week17,IVP99004,PZA,36,2022-04-25,2022-05-01,69
2022-Week17,IVP99104,PZA,15,2022-04-25,2022-05-01,69
2022-Week17,IVP99339,PZA,26,2022-04-25,2022-05-01,69
2022-Week18,IVP01020,PZA,16,2022-05-02,2022-05-08,70
2022-Week18,IVP04001,PZA,36,2022-05-02,2022-05-08,70
2022-Week18,IVP04009,PZA,450,2022-05-02,2022-05-08,70
2022-Week18,IVP04014,PZA,36,2022-05-02,2022-05-08,70
2022-Week18,IVP04018,PZA,19,2022-05-02,2022-05-08,70
2022-Week18,IVP04020,PZA,126,2022-05-02,2022-05-08,70
2022-Week18,IVP04039,PZA,75,2022-05-02,2022-05-08,70
2022-Week18,IVP07025,KG,540,2022-05-02,2022-05-08,70
2022-Week18,IVP07076,KG,54,2022-05-02,2022-05-08,70
2022-Week18,IVP07078,KG,27,2022-05-02,2022-05-08,70
2022-Week18,IVP07096,KG,168,2022-05-02,2022-05-08,70
2022-Week18,IVP07099,KG,7560,2022-05-02,2022-05-08,70
2022-Week18,IVP07112,KG,108,2022-05-02,2022-05-08,70
2022-Week18,IVP07130,KG,300,2022-05-02,2022-05-08,70
2022-Week18,IVP07131,KG,327,2022-05-02,2022-05-08,70
2022-Week18,IVP07133,KG,270,2022-05-02,2022-05-08,70
2022-Week18,IVP07137,KG,270,2022-05-02,2022-05-08,70
2022-Week18,IVP07141,KG,27,2022-05-02,2022-05-08,70
2022-Week18,IVP07144,KG,324,2022-05-02,2022-05-08,70
2022-Week18,IVP07157,KG,2430,2022-05-02,2022-05-08,70
2022-Week18,IVP07159,KG,1080,2022-05-02,2022-05-08,70
2022-Week18,IVP07165,KG,190,2022-05-02,2022-05-08,70
2022-Week18,IVP07169,KG,1620,2022-05-02,2022-05-08,70
2022-Week18,IVP07205,KG,54,2022-05-02,2022-05-08,70
2022-Week18,IVP07214,KG,297,2022-05-02,2022-05-08,70
2022-Week18,IVP07215,KG,54,2022-05-02,2022-05-08,70
2022-Week18,IVP07229,KG,1080,2022-05-02,2022-05-08,70
2022-Week18,IVP07244,KG,108,2022-05-02,2022-05-08,70
2022-Week18,IVP07264,KG,1080,2022-05-02,2022-05-08,70
2022-Week18,IVP07265,KG,135,2022-05-02,2022-05-08,70
2022-Week18,IVP07267,KG,405,2022-05-02,2022-05-08,70
2022-Week18,IVP07292,KG,2430,2022-05-02,2022-05-08,70
2022-Week18,IVP07293,KG,3240,2022-05-02,2022-05-08,70
2022-Week18,IVP07349,KG,324,2022-05-02,2022-05-08,70
2022-Week18,IVP07384,KG,6,2022-05-02,2022-05-08,70
2022-Week18,IVP07387,KG,1080,2022-05-02,2022-05-08,70
2022-Week18,IVP07427,KG,270,2022-05-02,2022-05-08,70
2022-Week18,IVP07428,KG,1,2022-05-02,2022-05-08,70
2022-Week18,IVP07445,KG,1890,2022-05-02,2022-05-08,70
2022-Week18,IVP07446,KG,351,2022-05-02,2022-05-08,70
2022-Week18,IVP07452,KG,270,2022-05-02,2022-05-08,70
2022-Week18,IVP07452,PZA,180,2022-05-02,2022-05-08,70
2022-Week18,IVP07480,KG,567,2022-05-02,2022-05-08,70
2022-Week18,IVP07493,KG,3,2022-05-02,2022-05-08,70
2022-Week18,IVP07520,KG,1080,2022-05-02,2022-05-08,70
2022-Week18,IVP08016,KG,270,2022-05-02,2022-05-08,70
2022-Week18,IVP08034,KG,30,2022-05-02,2022-05-08,70
2022-Week18,IVP08040,KG,30,2022-05-02,2022-05-08,70
2022-Week18,IVP08051,KG,135,2022-05-02,2022-05-08,70
2022-Week18,IVP08056,KG,300,2022-05-02,2022-05-08,70
2022-Week18,IVP09009,KG,1080,2022-05-02,2022-05-08,70
2022-Week18,IVP09022,KG,300,2022-05-02,2022-05-08,70
2022-Week18,IVP09023,KG,300,2022-05-02,2022-05-08,70
2022-Week18,IVP09024,KG,285,2022-05-02,2022-05-08,70
2022-Week18,IVP09028,KG,810,2022-05-02,2022-05-08,70
2022-Week18,IVP09031,KG,600,2022-05-02,2022-05-08,70
2022-Week18,IVP09035,KG,1200,2022-05-02,2022-05-08,70
2022-Week18,IVP09036,KG,90,2022-05-02,2022-05-08,70
2022-Week18,IVP10002,PZA,126,2022-05-02,2022-05-08,70
2022-Week18,IVP10005,KG,60,2022-05-02,2022-05-08,70
2022-Week18,IVP10025,KG,600,2022-05-02,2022-05-08,70
2022-Week18,IVP11027,KG,28,2022-05-02,2022-05-08,70
2022-Week18,IVP11047,KG,57,2022-05-02,2022-05-08,70
2022-Week18,IVP11055,KG,2700,2022-05-02,2022-05-08,70
2022-Week18,IVP11057,KG,2700,2022-05-02,2022-05-08,70
2022-Week18,IVP11060,KG,2700,2022-05-02,2022-05-08,70
2022-Week18,IVP11063,KG,300,2022-05-02,2022-05-08,70
2022-Week18,IVP11065,KG,1800,2022-05-02,2022-05-08,70
2022-Week18,IVP11067,KG,28,2022-05-02,2022-05-08,70
2022-Week18,IVP11081,KG,1671,2022-05-02,2022-05-08,70
2022-Week18,IVP11114,KG,57,2022-05-02,2022-05-08,70
2022-Week18,IVP11123,KG,900,2022-05-02,2022-05-08,70
2022-Week18,IVP11135,KG,300,2022-05-02,2022-05-08,70
2022-Week18,IVP11141,KG,150,2022-05-02,2022-05-08,70
2022-Week18,IVP11158,KG,85,2022-05-02,2022-05-08,70
2022-Week18,IVP11159,KG,427,2022-05-02,2022-05-08,70
2022-Week18,IVP11162,KG,229,2022-05-02,2022-05-08,70
2022-Week18,IVP11170,KG,312,2022-05-02,2022-05-08,70
2022-Week18,IVP11221,KG,600,2022-05-02,2022-05-08,70
2022-Week18,IVP11252,KG,28,2022-05-02,2022-05-08,70
2022-Week18,IVP11253,KG,28,2022-05-02,2022-05-08,70
2022-Week18,IVP11262,KG,57,2022-05-02,2022-05-08,70
2022-Week18,IVP11280,KG,328,2022-05-02,2022-05-08,70
2022-Week18,IVP11299,KG,28,2022-05-02,2022-05-08,70
2022-Week18,IVP11307,KG,30,2022-05-02,2022-05-08,70
2022-Week18,IVP11346,KG,1620,2022-05-02,2022-05-08,70
2022-Week18,IVP11356,KG,31,2022-05-02,2022-05-08,70
2022-Week18,IVP11415,KG,28,2022-05-02,2022-05-08,70
2022-Week18,IVP11416,KG,85,2022-05-02,2022-05-08,70
2022-Week18,IVP11466,KG,1,2022-05-02,2022-05-08,70
2022-Week18,IVP11479,KG,900,2022-05-02,2022-05-08,70
2022-Week18,IVP11515,KG,1200,2022-05-02,2022-05-08,70
2022-Week18,IVP11518,KG,1,2022-05-02,2022-05-08,70
2022-Week18,IVP11519,KG,85,2022-05-02,2022-05-08,70
2022-Week18,IVP11539,KG,300,2022-05-02,2022-05-08,70
2022-Week18,IVP11576,KG,150,2022-05-02,2022-05-08,70
2022-Week18,IVP11586,KG,600,2022-05-02,2022-05-08,70
2022-Week18,IVP11620,KG,114,2022-05-02,2022-05-08,70
2022-Week18,IVP11694,PZA,5,2022-05-02,2022-05-08,70
2022-Week18,IVP15023,KG,60,2022-05-02,2022-05-08,70
2022-Week18,IVP15042,KG,900,2022-05-02,2022-05-08,70
2022-Week18,IVP15060,KG,600,2022-05-02,2022-05-08,70
2022-Week18,IVP15064,KG,56,2022-05-02,2022-05-08,70
2022-Week18,IVP15125,KG,1410,2022-05-02,2022-05-08,70
2022-Week18,IVP15196,KG,1,2022-05-02,2022-05-08,70
2022-Week18,IVP15513,PZA,45,2022-05-02,2022-05-08,70
2022-Week18,IVP99004,KG,27,2022-05-02,2022-05-08,70
2022-Week19,IVP01011,KG,3,2022-05-09,2022-05-15,71
2022-Week19,IVP01016,PZA,1,2022-05-09,2022-05-15,71
2022-Week19,IVP01019,PZA,1,2022-05-09,2022-05-15,71
2022-Week19,IVP01020,PZA,6,2022-05-09,2022-05-15,71
2022-Week19,IVP01021,PZA,300,2022-05-09,2022-05-15,71
2022-Week19,IVP04001,PZA,126,2022-05-09,2022-05-15,71
2022-Week19,IVP04014,PZA,36,2022-05-09,2022-05-15,71
2022-Week19,IVP04039,PZA,103,2022-05-09,2022-05-15,71
2022-Week19,IVP04040,PZA,30,2022-05-09,2022-05-15,71
2022-Week19,IVP07026,KG,48,2022-05-09,2022-05-15,71
2022-Week19,IVP07042,KG,1,2022-05-09,2022-05-15,71
2022-Week19,IVP07078,KG,135,2022-05-09,2022-05-15,71
2022-Week19,IVP07099,PZA,72,2022-05-09,2022-05-15,71
2022-Week19,IVP07105,KG,108,2022-05-09,2022-05-15,71
2022-Week19,IVP07106,KG,27,2022-05-09,2022-05-15,71
2022-Week19,IVP07112,KG,135,2022-05-09,2022-05-15,71
2022-Week19,IVP07120,KG,3,2022-05-09,2022-05-15,71
2022-Week19,IVP07130,KG,300,2022-05-09,2022-05-15,71
2022-Week19,IVP07145,KG,3240,2022-05-09,2022-05-15,71
2022-Week19,IVP07165,KG,490,2022-05-09,2022-05-15,71
2022-Week19,IVP07169,KG,108,2022-05-09,2022-05-15,71
2022-Week19,IVP07191,KG,135,2022-05-09,2022-05-15,71
2022-Week19,IVP07201,KG,405,2022-05-09,2022-05-15,71
2022-Week19,IVP07214,KG,54,2022-05-09,2022-05-15,71
2022-Week19,IVP07219,KG,81,2022-05-09,2022-05-15,71
2022-Week19,IVP07225,KG,216,2022-05-09,2022-05-15,71
2022-Week19,IVP07229,KG,540,2022-05-09,2022-05-15,71
2022-Week19,IVP07244,KG,108,2022-05-09,2022-05-15,71
2022-Week19,IVP07258,KG,135,2022-05-09,2022-05-15,71
2022-Week19,IVP07259,KG,486,2022-05-09,2022-05-15,71
2022-Week19,IVP07265,KG,27,2022-05-09,2022-05-15,71
2022-Week19,IVP07274,KG,54,2022-05-09,2022-05-15,71
2022-Week19,IVP07294,KG,540,2022-05-09,2022-05-15,71
2022-Week19,IVP07306,KG,30,2022-05-09,2022-05-15,71
2022-Week19,IVP07309,PZA,36,2022-05-09,2022-05-15,71
2022-Week19,IVP07331,KG,2025,2022-05-09,2022-05-15,71
2022-Week19,IVP07342,KG,27,2022-05-09,2022-05-15,71
2022-Week19,IVP07387,KG,82,2022-05-09,2022-05-15,71
2022-Week19,IVP07410,KG,1080,2022-05-09,2022-05-15,71
2022-Week19,IVP07411,KG,54,2022-05-09,2022-05-15,71
2022-Week19,IVP07412,KG,6,2022-05-09,2022-05-15,71
2022-Week19,IVP07414,KG,135,2022-05-09,2022-05-15,71
2022-Week19,IVP07439,KG,270,2022-05-09,2022-05-15,71
2022-Week19,IVP07452,KG,15,2022-05-09,2022-05-15,71
2022-Week19,IVP07463,KG,27,2022-05-09,2022-05-15,71
2022-Week19,IVP07479,KG,1,2022-05-09,2022-05-15,71
2022-Week19,IVP07485,KG,3,2022-05-09,2022-05-15,71
2022-Week19,IVP08003,KG,27,2022-05-09,2022-05-15,71
2022-Week19,IVP08016,KG,60,2022-05-09,2022-05-15,71
2022-Week19,IVP08034,KG,30,2022-05-09,2022-05-15,71
2022-Week19,IVP08052,KG,54,2022-05-09,2022-05-15,71
2022-Week19,IVP09009,KG,4320,2022-05-09,2022-05-15,71
2022-Week19,IVP09028,KG,270,2022-05-09,2022-05-15,71
2022-Week19,IVP10001,KG,54,2022-05-09,2022-05-15,71
2022-Week19,IVP10025,KG,1230,2022-05-09,2022-05-15,71
2022-Week19,IVP10032,KG,600,2022-05-09,2022-05-15,71
2022-Week19,IVP11026,KG,28,2022-05-09,2022-05-15,71
2022-Week19,IVP11037,KG,85,2022-05-09,2022-05-15,71
2022-Week19,IVP11048,KG,600,2022-05-09,2022-05-15,71
2022-Week19,IVP11055,KG,4800,2022-05-09,2022-05-15,71
2022-Week19,IVP11057,KG,655,2022-05-09,2022-05-15,71
2022-Week19,IVP11060,KG,58,2022-05-09,2022-05-15,71
2022-Week19,IVP11068,KG,28,2022-05-09,2022-05-15,71
2022-Week19,IVP11080,KG,624,2022-05-09,2022-05-15,71
2022-Week19,IVP11081,KG,228,2022-05-09,2022-05-15,71
2022-Week19,IVP11082,KG,7,2022-05-09,2022-05-15,71
2022-Week19,IVP11087,KG,399,2022-05-09,2022-05-15,71
2022-Week19,IVP11103,KG,4,2022-05-09,2022-05-15,71
2022-Week19,IVP11135,KG,28,2022-05-09,2022-05-15,71
2022-Week19,IVP11136,KG,341,2022-05-09,2022-05-15,71
2022-Week19,IVP11137,KG,698,2022-05-09,2022-05-15,71
2022-Week19,IVP11141,KG,60,2022-05-09,2022-05-15,71
2022-Week19,IVP11159,KG,427,2022-05-09,2022-05-15,71
2022-Week19,IVP11162,KG,28,2022-05-09,2022-05-15,71
2022-Week19,IVP11169,KG,3900,2022-05-09,2022-05-15,71
2022-Week19,IVP11213,KG,312,2022-05-09,2022-05-15,71
2022-Week19,IVP11238,KG,936,2022-05-09,2022-05-15,71
2022-Week19,IVP11252,KG,628,2022-05-09,2022-05-15,71
2022-Week19,IVP11253,KG,170,2022-05-09,2022-05-15,71
2022-Week19,IVP11272,KG,1,2022-05-09,2022-05-15,71
2022-Week19,IVP11276,KG,28,2022-05-09,2022-05-15,71
2022-Week19,IVP11280,KG,170,2022-05-09,2022-05-15,71
2022-Week19,IVP11341,KG,28,2022-05-09,2022-05-15,71
2022-Week19,IVP11346,KG,1620,2022-05-09,2022-05-15,71
2022-Week19,IVP11347,KG,57,2022-05-09,2022-05-15,71
2022-Week19,IVP11368,KG,30,2022-05-09,2022-05-15,71
2022-Week19,IVP11387,KG,57,2022-05-09,2022-05-15,71
2022-Week19,IVP11479,KG,600,2022-05-09,2022-05-15,71
2022-Week19,IVP11501,KG,114,2022-05-09,2022-05-15,71
2022-Week19,IVP11530,KG,1200,2022-05-09,2022-05-15,71
2022-Week19,IVP11576,KG,150,2022-05-09,2022-05-15,71
2022-Week19,IVP11617,KG,1200,2022-05-09,2022-05-15,71
2022-Week19,IVP11694,PZA,38,2022-05-09,2022-05-15,71
2022-Week19,IVP11700,KG,28,2022-05-09,2022-05-15,71
2022-Week19,IVP13011,KG,405,2022-05-09,2022-05-15,71
2022-Week19,IVP14026,KG,15,2022-05-09,2022-05-15,71
2022-Week19,IVP15020,KG,114,2022-05-09,2022-05-15,71
2022-Week19,IVP15034,KG,1800,2022-05-09,2022-05-15,71
2022-Week19,IVP15060,KG,600,2022-05-09,2022-05-15,71
2022-Week19,IVP15075,KG,30,2022-05-09,2022-05-15,71
2022-Week19,IVP15082,KG,57,2022-05-09,2022-05-15,71
2022-Week19,IVP15107,KG,97,2022-05-09,2022-05-15,71
2022-Week19,IVP15125,KG,217,2022-05-09,2022-05-15,71
2022-Week19,IVP15168,KG,150,2022-05-09,2022-05-15,71
2022-Week19,IVP15196,KG,7,2022-05-09,2022-05-15,71
2022-Week19,IVP99004,KG,81,2022-05-09,2022-05-15,71
2022-Week20,IVP04001,PZA,144,2022-05-16,2022-05-22,72
2022-Week20,IVP04009,PZA,90,2022-05-16,2022-05-22,72
2022-Week20,IVP04014,PZA,36,2022-05-16,2022-05-22,72
2022-Week20,IVP04015,PZA,36,2022-05-16,2022-05-22,72
2022-Week20,IVP04020,PZA,72,2022-05-16,2022-05-22,72
2022-Week20,IVP04039,PZA,239,2022-05-16,2022-05-22,72
2022-Week20,IVP06046.,KG,9,2022-05-16,2022-05-22,72
2022-Week20,IVP07052,KG,54,2022-05-16,2022-05-22,72
2022-Week20,IVP07072,KG,810,2022-05-16,2022-05-22,72
2022-Week20,IVP07078,KG,54,2022-05-16,2022-05-22,72
2022-Week20,IVP07082,KG,405,2022-05-16,2022-05-22,72
2022-Week20,IVP07085,KG,1350,2022-05-16,2022-05-22,72
2022-Week20,IVP07094,KG,10800,2022-05-16,2022-05-22,72
2022-Week20,IVP07099,KG,16470,2022-05-16,2022-05-22,72
2022-Week20,IVP07112,KG,54,2022-05-16,2022-05-22,72
2022-Week20,IVP07119,KG,108,2022-05-16,2022-05-22,72
2022-Week20,IVP07130,KG,1950,2022-05-16,2022-05-22,72
2022-Week20,IVP07131,KG,1200,2022-05-16,2022-05-22,72
2022-Week20,IVP07133,KG,600,2022-05-16,2022-05-22,72
2022-Week20,IVP07134,KG,3,2022-05-16,2022-05-22,72
2022-Week20,IVP07145,KG,2970,2022-05-16,2022-05-22,72
2022-Week20,IVP07159,KG,540,2022-05-16,2022-05-22,72
2022-Week20,IVP07165,KG,1323,2022-05-16,2022-05-22,72
2022-Week20,IVP07165,PZA,18,2022-05-16,2022-05-22,72
2022-Week20,IVP07169,KG,243,2022-05-16,2022-05-22,72
2022-Week20,IVP07189,KG,135,2022-05-16,2022-05-22,72
2022-Week20,IVP07191,KG,13500,2022-05-16,2022-05-22,72
2022-Week20,IVP07197,KG,135,2022-05-16,2022-05-22,72
2022-Week20,IVP07201,KG,7560,2022-05-16,2022-05-22,72
2022-Week20,IVP07207,KG,1620,2022-05-16,2022-05-22,72
2022-Week20,IVP07222,KG,108,2022-05-16,2022-05-22,72
2022-Week20,IVP07224,KG,600,2022-05-16,2022-05-22,72
2022-Week20,IVP07225,KG,270,2022-05-16,2022-05-22,72
2022-Week20,IVP07231,KG,540,2022-05-16,2022-05-22,72
2022-Week20,IVP07239,KG,540,2022-05-16,2022-05-22,72
2022-Week20,IVP07243,KG,13500,2022-05-16,2022-05-22,72
2022-Week20,IVP07244,KG,540,2022-05-16,2022-05-22,72
2022-Week20,IVP07244,PZA,54,2022-05-16,2022-05-22,72
2022-Week20,IVP07258,KG,594,2022-05-16,2022-05-22,72
2022-Week20,IVP07259,KG,1350,2022-05-16,2022-05-22,72
2022-Week20,IVP07264,KG,2160,2022-05-16,2022-05-22,72
2022-Week20,IVP07267,KG,54,2022-05-16,2022-05-22,72
2022-Week20,IVP07274,KG,216,2022-05-16,2022-05-22,72
2022-Week20,IVP07278,PZA,36,2022-05-16,2022-05-22,72
2022-Week20,IVP07292,KG,270,2022-05-16,2022-05-22,72
2022-Week20,IVP07294,KG,825,2022-05-16,2022-05-22,72
2022-Week20,IVP07304,KG,4080,2022-05-16,2022-05-22,72
2022-Week20,IVP07306,KG,810,2022-05-16,2022-05-22,72
2022-Week20,IVP07309,KG,594,2022-05-16,2022-05-22,72
2022-Week20,IVP07331,KG,810,2022-05-16,2022-05-22,72
2022-Week20,IVP07338,KG,1620,2022-05-16,2022-05-22,72
2022-Week20,IVP07345,KG,1080,2022-05-16,2022-05-22,72
2022-Week20,IVP07353,KG,54,2022-05-16,2022-05-22,72
2022-Week20,IVP07361,KG,540,2022-05-16,2022-05-22,72
2022-Week20,IVP07370,KG,17550,2022-05-16,2022-05-22,72
2022-Week20,IVP07372,KG,324,2022-05-16,2022-05-22,72
2022-Week20,IVP07378,KG,81,2022-05-16,2022-05-22,72
2022-Week20,IVP07384,KG,14043,2022-05-16,2022-05-22,72
2022-Week20,IVP07405,KG,108,2022-05-16,2022-05-22,72
2022-Week20,IVP07407,KG,162,2022-05-16,2022-05-22,72
2022-Week20,IVP07410,KG,810,2022-05-16,2022-05-22,72
2022-Week20,IVP07412,KG,1080,2022-05-16,2022-05-22,72
2022-Week20,IVP07445,KG,540,2022-05-16,2022-05-22,72
2022-Week20,IVP07452,KG,270,2022-05-16,2022-05-22,72
2022-Week20,IVP07460,KG,1080,2022-05-16,2022-05-22,72
2022-Week20,IVP07469,KG,162,2022-05-16,2022-05-22,72
2022-Week20,IVP07478,KG,135,2022-05-16,2022-05-22,72
2022-Week20,IVP07479,KG,648,2022-05-16,2022-05-22,72
2022-Week20,IVP07480,KG,2430,2022-05-16,2022-05-22,72
2022-Week20,IVP07485,KG,4,2022-05-16,2022-05-22,72
2022-Week20,IVP07499,KG,540,2022-05-16,2022-05-22,72
2022-Week20,IVP08003,KG,723,2022-05-16,2022-05-22,72
2022-Week20,IVP08007,KG,150,2022-05-16,2022-05-22,72
2022-Week20,IVP08016,KG,54,2022-05-16,2022-05-22,72
2022-Week20,IVP08026,KG,90,2022-05-16,2022-05-22,72
2022-Week20,IVP08031,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP08038,KG,54,2022-05-16,2022-05-22,72
2022-Week20,IVP08040,KG,60,2022-05-16,2022-05-22,72
2022-Week20,IVP09009,KG,810,2022-05-16,2022-05-22,72
2022-Week20,IVP09022,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP09023,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP09028,KG,270,2022-05-16,2022-05-22,72
2022-Week20,IVP09035,KG,6000,2022-05-16,2022-05-22,72
2022-Week20,IVP09036,KG,600,2022-05-16,2022-05-22,72
2022-Week20,IVP09054,PZA,15,2022-05-16,2022-05-22,72
2022-Week20,IVP09076,KG,270,2022-05-16,2022-05-22,72
2022-Week20,IVP10002,PZA,72,2022-05-16,2022-05-22,72
2022-Week20,IVP10005,KG,60,2022-05-16,2022-05-22,72
2022-Week20,IVP10025,KG,3000,2022-05-16,2022-05-22,72
2022-Week20,IVP10029,KG,60,2022-05-16,2022-05-22,72
2022-Week20,IVP11025,KG,900,2022-05-16,2022-05-22,72
2022-Week20,IVP11026,KG,600,2022-05-16,2022-05-22,72
2022-Week20,IVP11028,KG,28,2022-05-16,2022-05-22,72
2022-Week20,IVP11029,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP11032,KG,600,2022-05-16,2022-05-22,72
2022-Week20,IVP11038,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP11047,KG,29,2022-05-16,2022-05-22,72
2022-Week20,IVP11049,KG,684,2022-05-16,2022-05-22,72
2022-Week20,IVP11058,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP11060,KG,1500,2022-05-16,2022-05-22,72
2022-Week20,IVP11063,KG,3000,2022-05-16,2022-05-22,72
2022-Week20,IVP11080,KG,28,2022-05-16,2022-05-22,72
2022-Week20,IVP11082,KG,1,2022-05-16,2022-05-22,72
2022-Week20,IVP11085,KG,57,2022-05-16,2022-05-22,72
2022-Week20,IVP11087,KG,1,2022-05-16,2022-05-22,72
2022-Week20,IVP11091,KG,171,2022-05-16,2022-05-22,72
2022-Week20,IVP11092,KG,28,2022-05-16,2022-05-22,72
2022-Week20,IVP11115,KG,85,2022-05-16,2022-05-22,72
2022-Week20,IVP11141,KG,513,2022-05-16,2022-05-22,72
2022-Week20,IVP11144,KG,6600,2022-05-16,2022-05-22,72
2022-Week20,IVP11159,KG,213,2022-05-16,2022-05-22,72
2022-Week20,IVP11161,KG,28,2022-05-16,2022-05-22,72
2022-Week20,IVP11162,KG,604,2022-05-16,2022-05-22,72
2022-Week20,IVP11252,KG,12,2022-05-16,2022-05-22,72
2022-Week20,IVP11255,KG,328,2022-05-16,2022-05-22,72
2022-Week20,IVP11262,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP11276,KG,765,2022-05-16,2022-05-22,72
2022-Week20,IVP11280,KG,28,2022-05-16,2022-05-22,72
2022-Week20,IVP11282,KG,900,2022-05-16,2022-05-22,72
2022-Week20,IVP11299,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP11335,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP11347,KG,28,2022-05-16,2022-05-22,72
2022-Week20,IVP11375,KG,1560,2022-05-16,2022-05-22,72
2022-Week20,IVP11390,KG,1200,2022-05-16,2022-05-22,72
2022-Week20,IVP11479,KG,906,2022-05-16,2022-05-22,72
2022-Week20,IVP11482,KG,285,2022-05-16,2022-05-22,72
2022-Week20,IVP11503,KG,60,2022-05-16,2022-05-22,72
2022-Week20,IVP11511,KG,414,2022-05-16,2022-05-22,72
2022-Week20,IVP11519,KG,85,2022-05-16,2022-05-22,72
2022-Week20,IVP11528,KG,57,2022-05-16,2022-05-22,72
2022-Week20,IVP11539,KG,1200,2022-05-16,2022-05-22,72
2022-Week20,IVP11541,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP11543,KG,114,2022-05-16,2022-05-22,72
2022-Week20,IVP11562,KG,577,2022-05-16,2022-05-22,72
2022-Week20,IVP11576,KG,600,2022-05-16,2022-05-22,72
2022-Week20,IVP11609,KG,1,2022-05-16,2022-05-22,72
2022-Week20,IVP11663,KG,414,2022-05-16,2022-05-22,72
2022-Week20,IVP11688,KG,324,2022-05-16,2022-05-22,72
2022-Week20,IVP11694,PZA,17,2022-05-16,2022-05-22,72
2022-Week20,IVP14005,KG,202,2022-05-16,2022-05-22,72
2022-Week20,IVP14026,KG,15,2022-05-16,2022-05-22,72
2022-Week20,IVP15060,KG,900,2022-05-16,2022-05-22,72
2022-Week20,IVP15062,KG,300,2022-05-16,2022-05-22,72
2022-Week20,IVP15087,PZA,324,2022-05-16,2022-05-22,72
2022-Week20,IVP15088,KG,1200,2022-05-16,2022-05-22,72
2022-Week20,IVP15125,KG,990,2022-05-16,2022-05-22,72
2022-Week20,IVP15130,KG,7,2022-05-16,2022-05-22,72
2022-Week20,IVP15513,KG,5,2022-05-16,2022-05-22,72
2022-Week20,IVP99008,PZA,6,2022-05-16,2022-05-22,72
2022-Week20,IVP99071,PZA,6,2022-05-16,2022-05-22,72
2022-Week20,IVP99104,PZA,3,2022-05-16,2022-05-22,72
2022-Week21,IVP01016,PZA,2,2022-05-23,2022-05-29,73
2022-Week21,IVP01019,PZA,4,2022-05-23,2022-05-29,73
2022-Week21,IVP01020,PZA,14,2022-05-23,2022-05-29,73
2022-Week21,IVP01021,PZA,52,2022-05-23,2022-05-29,73
2022-Week21,IVP04009,PZA,126,2022-05-23,2022-05-29,73
2022-Week21,IVP04014,PZA,54,2022-05-23,2022-05-29,73
2022-Week21,IVP04018,PZA,18,2022-05-23,2022-05-29,73
2022-Week21,IVP04039,PZA,640,2022-05-23,2022-05-29,73
2022-Week21,IVP07085,KG,27,2022-05-23,2022-05-29,73
2022-Week21,IVP07094,KG,3240,2022-05-23,2022-05-29,73
2022-Week21,IVP07119,KG,108,2022-05-23,2022-05-29,73
2022-Week21,IVP07130,KG,300,2022-05-23,2022-05-29,73
2022-Week21,IVP07131,KG,297,2022-05-23,2022-05-29,73
2022-Week21,IVP07133,KG,783,2022-05-23,2022-05-29,73
