Week,Articulo,Unidad de venta,Segmento Cliente,Creacion Orden de Venta,Cantidad,Week Start,Week End
2022-Week37,IVP11298,L,Distribuidor,2022-09-13,57,2022-09-12,2022-09-18
2022-Week37,IVP11356,L,Subsidiarias,2022-09-13,3000,2022-09-12,2022-09-18
2022-Week37,IVP11368,L,Subsidiarias,2022-09-13,6,2022-09-12,2022-09-18
2022-Week37,IVP11375,L,Aceros,2022-09-15,936,2022-09-12,2022-09-18
2022-Week37,IVP11381,L,Ferrocarriles,2022-09-13,1,2022-09-12,2022-09-18
2022-Week37,IVP11419T,L,Subsidiarias,2022-09-13,3000,2022-09-12,2022-09-18
2022-Week37,IVP11421,L,Subsidiarias,2022-09-13,300,2022-09-12,2022-09-18
2022-Week37,IVP11464,L,Subsidiarias,2022-09-13,300,2022-09-12,2022-09-18
2022-Week37,IVP11501,L,Subsidiarias,2022-09-13,600,2022-09-12,2022-09-18
2022-Week37,IVP11501,L,Subsidiarias,2022-09-14,600,2022-09-12,2022-09-18
2022-Week37,IVP11503,L,Alimentos y farmaceutica,2022-09-13,60,2022-09-12,2022-09-18
2022-Week37,IVP11503,L,Distribuidor,2022-09-14,600,2022-09-12,2022-09-18
2022-Week37,IVP11503,L,Subsidiarias,2022-09-13,1500,2022-09-12,2022-09-18
2022-Week37,IVP11519,L,Metal Mecanica,2022-09-14,85,2022-09-12,2022-09-18
2022-Week37,IVP11528,L,Aceros,2022-09-12,1,2022-09-12,2022-09-18
2022-Week37,IVP11541,L,Metal Mecanica,2022-09-13,600,2022-09-12,2022-09-18
2022-Week37,IVP11578,L,Subsidiarias,2022-09-13,300,2022-09-12,2022-09-18
2022-Week37,IVP11633,L,Genericos,2022-09-14,3600,2022-09-12,2022-09-18
2022-Week37,IVP11654,L,Subsidiarias,2022-09-13,300,2022-09-12,2022-09-18
2022-Week37,IVP11666,L,Subsidiarias,2022-09-15,3,2022-09-12,2022-09-18
2022-Week37,IVP11670,L,Subsidiarias,2022-09-13,1500,2022-09-12,2022-09-18
2022-Week37,IVP11684,L,Subsidiarias,2022-09-13,300,2022-09-12,2022-09-18
2022-Week37,IVP11694,PZA,Genericos,2022-09-12,1,2022-09-12,2022-09-18
2022-Week37,IVP13011,L,Metal Mecanica,2022-09-12,405,2022-09-12,2022-09-18
2022-Week37,IVP15023,KG,Metal Mecanica,2022-09-14,300,2022-09-12,2022-09-18
2022-Week37,IVP15060,KG,Automotriz,2022-09-12,1500,2022-09-12,2022-09-18
2022-Week37,IVP15062,KG,Automotriz,2022-09-12,300,2022-09-12,2022-09-18
2022-Week37,IVP15107,KG,Automotriz,2022-09-14,90,2022-09-12,2022-09-18
2022-Week37,IVP15125,KG,Polimeros,2022-09-14,60,2022-09-12,2022-09-18
2022-Week37,IVP15196,L,Genericos,2022-09-14,30,2022-09-12,2022-09-18
2022-Week37,IVP15196,L,Minas,2022-09-14,30,2022-09-12,2022-09-18
2022-Week37,IVP15232,L,Minas,2022-09-14,30,2022-09-12,2022-09-18
2022-Week37,IVP15236,KG,Genericos,2022-09-14,30,2022-09-12,2022-09-18
2022-Week37,IVP99008,PZA,Automotriz,2022-09-15,1,2022-09-12,2022-09-18
2022-Week37,IVP99038,PZA,Automotriz,2022-09-15,4,2022-09-12,2022-09-18
2022-Week38,GVP05169,PZA,Genericos,2022-09-21,1,2022-09-19,2022-09-25
2022-Week38,IVP04009,PZA,Distribuidor,2022-09-19,648,2022-09-19,2022-09-25
2022-Week38,IVP04014,PZA,Distribuidor,2022-09-22,36,2022-09-19,2022-09-25
2022-Week38,IVP04020,PZA,Distribuidor,2022-09-21,180,2022-09-19,2022-09-25
2022-Week38,IVP04039,PZA,Genericos,2022-09-19,19,2022-09-19,2022-09-25
2022-Week38,IVP04039,PZA,Genericos,2022-09-20,157,2022-09-19,2022-09-25
2022-Week38,IVP04039,PZA,Genericos,2022-09-21,26,2022-09-19,2022-09-25
2022-Week38,IVP04039,PZA,Genericos,2022-09-23,4,2022-09-19,2022-09-25
2022-Week38,IVP07077,KG,Cemento,2022-09-20,108,2022-09-19,2022-09-25
2022-Week38,IVP07112,KG,Metal Mecanica,2022-09-19,54,2022-09-19,2022-09-25
2022-Week38,IVP07130,KG,Distribuidor,2022-09-21,54,2022-09-19,2022-09-25
2022-Week38,IVP07131,KG,Quimica y Petroquimica,2022-09-22,27,2022-09-19,2022-09-25
2022-Week38,IVP07144,KG,Genericos,2022-09-20,54,2022-09-19,2022-09-25
2022-Week38,IVP07145,KG,Metal Mecanica,2022-09-21,2160,2022-09-19,2022-09-25
2022-Week38,IVP07157,KG,Aceros,2022-09-19,810,2022-09-19,2022-09-25
2022-Week38,IVP07159,KG,Aceros,2022-09-19,270,2022-09-19,2022-09-25
2022-Week38,IVP07159,KG,Aceros,2022-09-21,540,2022-09-19,2022-09-25
2022-Week38,IVP07165,KG,Alimentos y farmaceutica,2022-09-19,1,2022-09-19,2022-09-25
2022-Week38,IVP07165,KG,Distribuidor,2022-09-20,27,2022-09-19,2022-09-25
2022-Week38,IVP07169,KG,Aceros,2022-09-19,1080,2022-09-19,2022-09-25
2022-Week38,IVP07191,KG,Cemento,2022-09-24,810,2022-09-19,2022-09-25
2022-Week38,IVP07193,KG,Alimentos y farmaceutica,2022-09-19,3,2022-09-19,2022-09-25
2022-Week38,IVP07207,KG,Aceros,2022-09-23,270,2022-09-19,2022-09-25
2022-Week38,IVP07214,KG,Metal Mecanica,2022-09-23,1,2022-09-19,2022-09-25
2022-Week38,IVP07229,KG,Aceros,2022-09-21,540,2022-09-19,2022-09-25
2022-Week38,IVP07244,KG,Distribuidor,2022-09-21,27,2022-09-19,2022-09-25
2022-Week38,IVP07254,KG,Alimentos y farmaceutica,2022-09-21,54,2022-09-19,2022-09-25
2022-Week38,IVP07258,KG,Cemento,2022-09-20,270,2022-09-19,2022-09-25
2022-Week38,IVP07292,KG,Distribuidor,2022-09-19,24,2022-09-19,2022-09-25
2022-Week38,IVP07294,KG,Cemento,2022-09-20,270,2022-09-19,2022-09-25
2022-Week38,IVP07309,KG,Distribuidor,2022-09-20,27,2022-09-19,2022-09-25
2022-Week38,IVP07309,PZA,Distribuidor,2022-09-19,36,2022-09-19,2022-09-25
2022-Week38,IVP07331,KG,Distribuidor,2022-09-20,27,2022-09-19,2022-09-25
2022-Week38,IVP07331,KG,Distribuidor,2022-09-21,54,2022-09-19,2022-09-25
2022-Week38,IVP07331,KG,Distribuidor,2022-09-23,243,2022-09-19,2022-09-25
2022-Week38,IVP07400,KG,Aceros,2022-09-21,27,2022-09-19,2022-09-25
2022-Week38,IVP07400,KG,Aceros,2022-09-23,54,2022-09-19,2022-09-25
2022-Week38,IVP07410,KG,Aceros,2022-09-21,810,2022-09-19,2022-09-25
2022-Week38,IVP07411,KG,Cemento,2022-09-20,108,2022-09-19,2022-09-25
2022-Week38,IVP07445,KG,Aceros,2022-09-23,540,2022-09-19,2022-09-25
2022-Week38,IVP07446,KG,Distribuidor,2022-09-21,27,2022-09-19,2022-09-25
2022-Week38,IVP07452,KG,Aceros,2022-09-19,2700,2022-09-19,2022-09-25
2022-Week38,IVP07480,KG,Subsidiarias,2022-09-22,54,2022-09-19,2022-09-25
2022-Week38,IVP07499,KG,Aceros,2022-09-19,825,2022-09-19,2022-09-25
2022-Week38,IVP08003,KG,Aceros,2022-09-19,180,2022-09-19,2022-09-25
2022-Week38,IVP08003,KG,Distribuidor,2022-09-22,28,2022-09-19,2022-09-25
2022-Week38,IVP08003,KG,Metal Mecanica,2022-09-19,4,2022-09-19,2022-09-25
2022-Week38,IVP08007,KG,Aceros,2022-09-23,90,2022-09-19,2022-09-25
2022-Week38,IVP08031,KG,Aceros,2022-09-21,15,2022-09-19,2022-09-25
2022-Week38,IVP09009,KG,Metal Mecanica,2022-09-20,2160,2022-09-19,2022-09-25
2022-Week38,IVP10009,KG,Metal Mecanica,2022-09-20,63,2022-09-19,2022-09-25
2022-Week38,IVP10012,KG,Distribuidor,2022-09-22,27,2022-09-19,2022-09-25
2022-Week38,IVP10025,KG,Metal Mecanica,2022-09-19,1500,2022-09-19,2022-09-25
2022-Week38,IVP10025,KG,Metal Mecanica,2022-09-20,15,2022-09-19,2022-09-25
2022-Week38,IVP11030,L,Metal Mecanica,2022-09-19,312,2022-09-19,2022-09-25
2022-Week38,IVP11057,L,Cemento,2022-09-21,600,2022-09-19,2022-09-25
2022-Week38,IVP11060,L,Cemento,2022-09-20,1200,2022-09-19,2022-09-25
2022-Week38,IVP11080,L,Aceros,2022-09-19,312,2022-09-19,2022-09-25
2022-Week38,IVP11080,L,Metal Mecanica,2022-09-19,300,2022-09-19,2022-09-25
2022-Week38,IVP11087,L,Aceros,2022-09-19,2400,2022-09-19,2022-09-25
2022-Week38,IVP11103,L,Alimentos y farmaceutica,2022-09-19,1,2022-09-19,2022-09-25
2022-Week38,IVP11123,L,Alimentos y farmaceutica,2022-09-21,900,2022-09-19,2022-09-25
2022-Week38,IVP11131,L,Alimentos y farmaceutica,2022-09-21,28,2022-09-19,2022-09-25
2022-Week38,IVP11131,L,Metal Mecanica,2022-09-20,1872,2022-09-19,2022-09-25
2022-Week38,IVP11137,L,Distribuidor,2022-09-20,655,2022-09-19,2022-09-25
2022-Week38,IVP11137,L,Metal Mecanica,2022-09-20,285,2022-09-19,2022-09-25
2022-Week38,IVP11141,L,Aceros,2022-09-21,60,2022-09-19,2022-09-25
2022-Week38,IVP11158,L,Distribuidor,2022-09-20,57,2022-09-19,2022-09-25
2022-Week38,IVP11158,L,Distribuidor,2022-09-21,569,2022-09-19,2022-09-25
2022-Week38,IVP11158,L,Distribuidor,2022-09-23,114,2022-09-19,2022-09-25
2022-Week38,IVP11159,L,Alimentos y farmaceutica,2022-09-23,142,2022-09-19,2022-09-25
2022-Week38,IVP11159,L,Distribuidor,2022-09-20,28,2022-09-19,2022-09-25
2022-Week38,IVP11162,L,Distribuidor,2022-09-21,300,2022-09-19,2022-09-25
2022-Week38,IVP11253,L,Distribuidor,2022-09-21,57,2022-09-19,2022-09-25
2022-Week38,IVP11262,L,Distribuidor,2022-09-22,328,2022-09-19,2022-09-25
2022-Week38,IVP11277,L,Alimentos y farmaceutica,2022-09-20,300,2022-09-19,2022-09-25
2022-Week38,IVP11312,L,Cemento,2022-09-23,28,2022-09-19,2022-09-25
2022-Week38,IVP11368,L,Distribuidor,2022-09-22,1200,2022-09-19,2022-09-25
2022-Week38,IVP11430,L,Distribuidor,2022-09-19,300,2022-09-19,2022-09-25
2022-Week38,IVP11430,L,Metal Mecanica,2022-09-20,171,2022-09-19,2022-09-25
2022-Week38,IVP11430,L,Metal Mecanica,2022-09-22,600,2022-09-19,2022-09-25
2022-Week38,IVP11479,L,Distribuidor,2022-09-19,6,2022-09-19,2022-09-25
2022-Week38,IVP11515,L,Aceros,2022-09-19,1200,2022-09-19,2022-09-25
2022-Week38,IVP11521,L,Distribuidor,2022-09-22,1,2022-09-19,2022-09-25
2022-Week38,IVP11528,L,Aceros,2022-09-19,85,2022-09-19,2022-09-25
2022-Week38,IVP11528,L,Aceros,2022-09-23,1,2022-09-19,2022-09-25
2022-Week38,IVP11539,L,Distribuidor,2022-09-22,300,2022-09-19,2022-09-25
2022-Week38,IVP11541,L,Metal Mecanica,2022-09-21,600,2022-09-19,2022-09-25
2022-Week38,IVP11543,L,Metal Mecanica,2022-09-19,456,2022-09-19,2022-09-25
2022-Week38,IVP11559,L,Metal Mecanica,2022-09-21,1,2022-09-19,2022-09-25
2022-Week38,IVP11586,L,Distribuidor,2022-09-20,900,2022-09-19,2022-09-25
2022-Week38,IVP11588,L,Minas,2022-09-19,2100,2022-09-19,2022-09-25
2022-Week38,IVP11595,L,Aceros,2022-09-21,2400,2022-09-19,2022-09-25
2022-Week38,IVP11620,L,Metal Mecanica,2022-09-19,28,2022-09-19,2022-09-25
2022-Week38,IVP11663,L,Distribuidor,2022-09-19,15,2022-09-19,2022-09-25
2022-Week38,IVP11663,L,Subsidiarias,2022-09-19,28,2022-09-19,2022-09-25
2022-Week38,IVP11694,PZA,Genericos,2022-09-19,1,2022-09-19,2022-09-25
2022-Week38,IVP11694,PZA,Genericos,2022-09-21,2,2022-09-19,2022-09-25
2022-Week38,IVP14056,KG,Automotriz,2022-09-21,27,2022-09-19,2022-09-25
2022-Week38,IVP15060,KG,Automotriz,2022-09-20,900,2022-09-19,2022-09-25
2022-Week38,IVP15062,KG,Genericos,2022-09-22,6,2022-09-19,2022-09-25
2022-Week38,IVP15088,KG,Polimeros,2022-09-21,60,2022-09-19,2022-09-25
2022-Week38,IVP15125,KG,Polimeros,2022-09-23,30,2022-09-19,2022-09-25
2022-Week38,IVP15219,KG,Genericos,2022-09-20,30,2022-09-19,2022-09-25
2022-Week38,IVP99004,KG,Distribuidor,2022-09-21,54,2022-09-19,2022-09-25
2022-Week38,IVP99247,PZA,Alimentos y farmaceutica,2022-09-22,1,2022-09-19,2022-09-25
2022-Week38,IVP99393,PZA,Alimentos y farmaceutica,2022-09-21,1,2022-09-19,2022-09-25
2022-Week39,IVP01020,PZA,Genericos,2022-09-26,1,2022-09-26,2022-10-02
2022-Week39,IVP04001,PZA,Distribuidor,2022-09-26,36,2022-09-26,2022-10-02
2022-Week39,IVP04009,PZA,Distribuidor,2022-09-26,162,2022-09-26,2022-10-02
2022-Week39,IVP04014,PZA,Distribuidor,2022-09-26,162,2022-09-26,2022-10-02
2022-Week39,IVP04018,PZA,Polimeros,2022-09-30,36,2022-09-26,2022-10-02
2022-Week39,IVP04039,PZA,Genericos,2022-09-26,75,2022-09-26,2022-10-02
2022-Week39,IVP04039,PZA,Genericos,2022-09-27,5,2022-09-26,2022-10-02
2022-Week39,IVP04039,PZA,Genericos,2022-09-29,5,2022-09-26,2022-10-02
2022-Week39,IVP04040,PZA,Genericos,2022-09-26,6,2022-09-26,2022-10-02
2022-Week39,IVP06046.,KG,Aceros,2022-09-27,1,2022-09-26,2022-10-02
2022-Week39,IVP07025,KG,Aceros,2022-09-27,540,2022-09-26,2022-10-02
2022-Week39,IVP07051,KG,Quimica y Petroquimica,2022-09-26,27,2022-09-26,2022-10-02
2022-Week39,IVP07076,KG,Aceros,2022-09-29,27,2022-09-26,2022-10-02
2022-Week39,IVP07076,KG,Polimeros,2022-09-28,27,2022-09-26,2022-10-02
2022-Week39,IVP07076,KG,Subsidiarias,2022-09-27,108,2022-09-26,2022-10-02
2022-Week39,IVP07078,KG,Alimentos y farmaceutica,2022-09-29,27,2022-09-26,2022-10-02
2022-Week39,IVP07082,KG,Aceros,2022-09-27,405,2022-09-26,2022-10-02
2022-Week39,IVP07082,KG,Aceros,2022-09-28,54,2022-09-26,2022-10-02
2022-Week39,IVP07085,KG,Aceros,2022-09-28,2160,2022-09-26,2022-10-02
2022-Week39,IVP07085,KG,Intercompanias,2022-09-28,27,2022-09-26,2022-10-02
2022-Week39,IVP07094,KG,Aceros,2022-09-30,51300,2022-09-26,2022-10-02
2022-Week39,IVP07099,KG,Aceros,2022-09-27,6480,2022-09-26,2022-10-02
2022-Week39,IVP07099,KG,Aceros,2022-09-28,6480,2022-09-26,2022-10-02
2022-Week39,IVP07104,KG,Distribuidor,2022-09-26,54,2022-09-26,2022-10-02
2022-Week39,IVP07106,KG,Ceramica,2022-09-28,27,2022-09-26,2022-10-02
2022-Week39,IVP07112,KG,Metal Mecanica,2022-09-27,54,2022-09-26,2022-10-02
2022-Week39,IVP07119,KG,Aceros,2022-09-27,270,2022-09-26,2022-10-02
2022-Week39,IVP07121,KG,Aceros,2022-09-29,540,2022-09-26,2022-10-02
2022-Week39,IVP07131,KG,Carton y Papel,2022-09-30,27,2022-09-26,2022-10-02
2022-Week39,IVP07151,KG,Subsidiarias,2022-09-27,216,2022-09-26,2022-10-02
2022-Week39,IVP07157,KG,Aceros,2022-09-26,270,2022-09-26,2022-10-02
2022-Week39,IVP07159,KG,Aceros,2022-09-29,270,2022-09-26,2022-10-02
2022-Week39,IVP07165,KG,Distribuidor,2022-09-26,216,2022-09-26,2022-10-02
2022-Week39,IVP07165,PZA,Distribuidor,2022-09-26,162,2022-09-26,2022-10-02
2022-Week39,IVP07170,KG,Subsidiarias,2022-09-27,540,2022-09-26,2022-10-02
2022-Week39,IVP07174,KG,Alimentos y farmaceutica,2022-09-27,1,2022-09-26,2022-10-02
2022-Week39,IVP07174,KG,Subsidiarias,2022-09-27,540,2022-09-26,2022-10-02
2022-Week39,IVP07193,KG,Alimentos y farmaceutica,2022-09-27,1,2022-09-26,2022-10-02
2022-Week39,IVP07203,KG,Aceros,2022-09-27,270,2022-09-26,2022-10-02
2022-Week39,IVP07214,KG,Ceramica,2022-09-28,1,2022-09-26,2022-10-02
2022-Week39,IVP07214,KG,Metal Mecanica,2022-09-27,54,2022-09-26,2022-10-02
2022-Week39,IVP07225,KG,Alimentos y farmaceutica,2022-09-28,108,2022-09-26,2022-10-02
2022-Week39,IVP07225,KG,Distribuidor,2022-09-26,108,2022-09-26,2022-10-02
2022-Week39,IVP07258,KG,Cemento,2022-09-30,270,2022-09-26,2022-10-02
2022-Week39,IVP07264,KG,Aceros,2022-09-30,5400,2022-09-26,2022-10-02
2022-Week39,IVP07267,KG,Carton y Papel,2022-09-29,1,2022-09-26,2022-10-02
2022-Week39,IVP07294,KG,Aceros,2022-09-27,540,2022-09-26,2022-10-02
2022-Week39,IVP07294,KG,Aceros,2022-09-29,270,2022-09-26,2022-10-02
2022-Week39,IVP07294,KG,Aceros,2022-09-30,540,2022-09-26,2022-10-02
2022-Week39,IVP07294,KG,Minas,2022-09-28,270,2022-09-26,2022-10-02
2022-Week39,IVP07304,KG,Aceros,2022-09-30,4050,2022-09-26,2022-10-02
2022-Week39,IVP07304,KG,Cemento,2022-09-30,600,2022-09-26,2022-10-02
2022-Week39,IVP07309,KG,Subsidiarias,2022-09-27,270,2022-09-26,2022-10-02
2022-Week39,IVP07314,KG,Alimentos y farmaceutica,2022-09-28,27,2022-09-26,2022-10-02
2022-Week39,IVP07331,KG,Alimentos y farmaceutica,2022-09-27,162,2022-09-26,2022-10-02
2022-Week39,IVP07331,KG,Alimentos y farmaceutica,2022-09-28,135,2022-09-26,2022-10-02
2022-Week39,IVP07331,KG,Distribuidor,2022-09-26,675,2022-09-26,2022-10-02
2022-Week39,IVP07338,KG,Aceros,2022-09-27,270,2022-09-26,2022-10-02
2022-Week39,IVP07338,KG,Aceros,2022-09-29,810,2022-09-26,2022-10-02
2022-Week39,IVP07357,KG,Aceros,2022-09-29,135,2022-09-26,2022-10-02
2022-Week39,IVP07370,KG,Ferrocarriles,2022-09-28,5400,2022-09-26,2022-10-02
2022-Week39,IVP07370,KG,Ferrocarriles,2022-09-29,1350,2022-09-26,2022-10-02
2022-Week39,IVP07378,KG,Aceros,2022-09-27,135,2022-09-26,2022-10-02
2022-Week39,IVP07378,KG,Ferrocarriles,2022-09-27,9882,2022-09-26,2022-10-02
2022-Week39,IVP07387,KG,Aceros,2022-09-26,540,2022-09-26,2022-10-02
2022-Week39,IVP07387,PZA,Distribuidor,2022-09-26,18,2022-09-26,2022-10-02
2022-Week39,IVP07404,KG,Aceros,2022-09-29,270,2022-09-26,2022-10-02
2022-Week39,IVP07406,KG,Aceros,2022-09-27,300,2022-09-26,2022-10-02
2022-Week39,IVP07406,KG,Aceros,2022-09-28,300,2022-09-26,2022-10-02
2022-Week39,IVP07410,KG,Aceros,2022-09-29,810,2022-09-26,2022-10-02
2022-Week39,IVP07412,KG,Distribuidor,2022-09-26,27,2022-09-26,2022-10-02
2022-Week39,IVP07412,PZA,Distribuidor,2022-09-26,36,2022-09-26,2022-10-02
2022-Week39,IVP07420,KG,Alimentos y farmaceutica,2022-09-28,810,2022-09-26,2022-10-02
2022-Week39,IVP07445,KG,Aceros,2022-09-30,540,2022-09-26,2022-10-02
2022-Week39,IVP07452,KG,Genericos,2022-09-26,27,2022-09-26,2022-10-02
2022-Week39,IVP07457,KG,Subsidiarias,2022-09-27,162,2022-09-26,2022-10-02
2022-Week39,IVP07504,KG,Aceros,2022-09-29,378,2022-09-26,2022-10-02
2022-Week39,IVP07545,KG,Subsidiarias,2022-09-27,540,2022-09-26,2022-10-02
2022-Week39,IVP07555,KG,Aceros,2022-09-29,648,2022-09-26,2022-10-02
2022-Week39,IVP08003,KG,Aceros,2022-09-27,810,2022-09-26,2022-10-02
2022-Week39,IVP08003,KG,Aceros,2022-09-28,180,2022-09-26,2022-10-02
2022-Week39,IVP08007,KG,Aceros,2022-09-26,60,2022-09-26,2022-10-02
2022-Week39,IVP08007,KG,Aceros,2022-09-27,30,2022-09-26,2022-10-02
2022-Week39,IVP08007,KG,Intercompanias,2022-09-28,54,2022-09-26,2022-10-02
2022-Week39,IVP08026,KG,Aceros,2022-09-28,120,2022-09-26,2022-10-02
2022-Week39,IVP08034,KG,Aceros,2022-09-29,30,2022-09-26,2022-10-02
2022-Week39,IVP08040,KG,Cemento,2022-09-27,90,2022-09-26,2022-10-02
2022-Week39,IVP09009,KG,Metal Mecanica,2022-09-26,1350,2022-09-26,2022-10-02
2022-Week39,IVP09022,L,Metal Mecanica,2022-09-26,300,2022-09-26,2022-10-02
2022-Week39,IVP09028,KG,Metal Mecanica,2022-09-26,540,2022-09-26,2022-10-02
2022-Week39,IVP09054,PZA,Aceros,2022-09-27,5,2022-09-26,2022-10-02
2022-Week39,IVP09054,PZA,Aceros,2022-09-29,7,2022-09-26,2022-10-02
2022-Week39,IVP09076,KG,Aceros,2022-09-30,5400,2022-09-26,2022-10-02
2022-Week39,IVP10002,PZA,Distribuidor,2022-09-30,18,2022-09-26,2022-10-02
2022-Week39,IVP10009,KG,Metal Mecanica,2022-09-27,63,2022-09-26,2022-10-02
2022-Week39,IVP10032,KG,Metal Mecanica,2022-09-29,300,2022-09-26,2022-10-02
2022-Week39,IVP11026,L,Distribuidor,2022-09-27,600,2022-09-26,2022-10-02
2022-Week39,IVP11031,L,Minas,2022-09-26,1248,2022-09-26,2022-10-02
2022-Week39,IVP11032,L,Aceros,2022-09-28,256,2022-09-26,2022-10-02
2022-Week39,IVP11048,L,Aceros,2022-09-29,600,2022-09-26,2022-10-02
2022-Week39,IVP11060,L,Cemento,2022-09-26,300,2022-09-26,2022-10-02
2022-Week39,IVP11060,L,Cemento,2022-09-27,600,2022-09-26,2022-10-02
2022-Week39,IVP11067,L,Alimentos y farmaceutica,2022-09-28,28,2022-09-26,2022-10-02
2022-Week39,IVP11067,L,Intercompanias,2022-09-28,28,2022-09-26,2022-10-02
2022-Week39,IVP11081,L,Metal Mecanica,2022-09-30,342,2022-09-26,2022-10-02
2022-Week39,IVP11083,L,Aceros,2022-09-26,57,2022-09-26,2022-10-02
2022-Week39,IVP11083,L,Alimentos y farmaceutica,2022-09-27,9,2022-09-26,2022-10-02
2022-Week39,IVP11090,L,Aceros,2022-09-28,114,2022-09-26,2022-10-02
2022-Week39,IVP11092,L,Aceros,2022-09-26,28,2022-09-26,2022-10-02
2022-Week39,IVP11092,L,Aceros,2022-09-27,28,2022-09-26,2022-10-02
2022-Week39,IVP11092,L,Aceros,2022-09-28,85,2022-09-26,2022-10-02
2022-Week39,IVP11112,L,Distribuidor,2022-09-26,28,2022-09-26,2022-10-02
2022-Week39,IVP11112,L,Intercompanias,2022-09-28,300,2022-09-26,2022-10-02
2022-Week39,IVP11117,L,Distribuidor,2022-09-27,600,2022-09-26,2022-10-02
2022-Week39,IVP11135,L,Intercompanias,2022-09-28,300,2022-09-26,2022-10-02
2022-Week39,IVP11137,L,Alimentos y farmaceutica,2022-09-28,28,2022-09-26,2022-10-02
2022-Week39,IVP11144,L,Aceros,2022-09-28,3300,2022-09-26,2022-10-02
2022-Week39,IVP11158,L,Distribuidor,2022-09-30,114,2022-09-26,2022-10-02
2022-Week39,IVP11159,L,Distribuidor,2022-09-27,613,2022-09-26,2022-10-02
2022-Week39,IVP11162,L,Alimentos y farmaceutica,2022-09-29,4,2022-09-26,2022-10-02
2022-Week39,IVP11162,L,Distribuidor,2022-09-26,142,2022-09-26,2022-10-02
2022-Week39,IVP11169,L,Metal Mecanica,2022-09-30,300,2022-09-26,2022-10-02
2022-Week39,IVP11182,L,Subsidiarias,2022-09-27,2400,2022-09-26,2022-10-02
2022-Week39,IVP11252,L,Distribuidor,2022-09-26,114,2022-09-26,2022-10-02
2022-Week39,IVP11253,L,Distribuidor,2022-09-29,85,2022-09-26,2022-10-02
2022-Week39,IVP11275,L,Distribuidor,2022-09-27,199,2022-09-26,2022-10-02
2022-Week39,IVP11280,L,Distribuidor,2022-09-26,57,2022-09-26,2022-10-02
2022-Week39,IVP11290,L,Ceramica,2022-09-28,28,2022-09-26,2022-10-02
2022-Week39,IVP11298,L,Alimentos y farmaceutica,2022-09-26,28,2022-09-26,2022-10-02
2022-Week39,IVP11307,L,Alimentos y farmaceutica,2022-09-28,30,2022-09-26,2022-10-02
2022-Week39,IVP11347,L,Distribuidor,2022-09-26,85,2022-09-26,2022-10-02
2022-Week39,IVP11375,L,Aceros,2022-09-30,4680,2022-09-26,2022-10-02
2022-Week39,IVP11450,L,Subsidiarias,2022-09-27,114,2022-09-26,2022-10-02
2022-Week39,IVP11479,L,Metal Mecanica,2022-09-29,85,2022-09-26,2022-10-02
2022-Week39,IVP11501,L,Metal Mecanica,2022-09-27,114,2022-09-26,2022-10-02
2022-Week39,IVP11503,L,Distribuidor,2022-09-27,30,2022-09-26,2022-10-02
2022-Week39,IVP11519,L,Metal Mecanica,2022-09-26,85,2022-09-26,2022-10-02
2022-Week39,IVP11543,L,Metal Mecanica,2022-09-28,228,2022-09-26,2022-10-02
2022-Week39,IVP11576,L,Alimentos y farmaceutica,2022-09-26,300,2022-09-26,2022-10-02
2022-Week39,IVP11576,L,Subsidiarias,2022-09-27,24,2022-09-26,2022-10-02
2022-Week39,IVP11586,KG,Aceros,2022-09-30,1404,2022-09-26,2022-10-02
2022-Week39,IVP11589,L,Aceros,2022-09-29,600,2022-09-26,2022-10-02
2022-Week39,IVP11694,PZA,Genericos,2022-09-26,2,2022-09-26,2022-10-02
2022-Week39,IVP11694,PZA,Genericos,2022-09-28,1,2022-09-26,2022-10-02
2022-Week39,IVP11694,PZA,Genericos,2022-09-29,2,2022-09-26,2022-10-02
2022-Week39,IVP14057,L,Automotriz,2022-09-26,3,2022-09-26,2022-10-02
2022-Week39,IVP14057,L,Automotriz,2022-09-27,1,2022-09-26,2022-10-02
2022-Week39,IVP15060,KG,Automotriz,2022-09-29,1500,2022-09-26,2022-10-02
2022-Week39,IVP15062,KG,Automotriz,2022-09-29,300,2022-09-26,2022-10-02
2022-Week39,IVP15064,L,Polimeros,2022-09-26,113,2022-09-26,2022-10-02
2022-Week39,IVP15087,PZA,Metal Mecanica,2022-09-30,72,2022-09-26,2022-10-02
2022-Week39,IVP15107,KG,Automotriz,2022-09-28,120,2022-09-26,2022-10-02
2022-Week39,IVP15155,KG,Subsidiarias,2022-09-27,960,2022-09-26,2022-10-02
2022-Week39,IVP15196,L,Aceros,2022-09-29,1200,2022-09-26,2022-10-02
2022-Week39,IVP15196,L,Distribuidor,2022-09-27,7,2022-09-26,2022-10-02
2022-Week39,IVP15200,KG,Automotriz,2022-09-26,2100,2022-09-26,2022-10-02
2022-Week39,IVP15513,PZA,Polimeros,2022-09-27,180,2022-09-26,2022-10-02
2022-Week39,IVP99023,PZA,Distribuidor,2022-09-27,3,2022-09-26,2022-10-02
2022-Week39,IVP99039,PZA,Metal Mecanica,2022-09-27,1,2022-09-26,2022-10-02
2022-Week39,IVP99058,PZA,Distribuidor,2022-09-27,3,2022-09-26,2022-10-02
2022-Week39,IVP99087,PZA,Metal Mecanica,2022-09-27,1,2022-09-26,2022-10-02
